code_etudiant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,result
1938,109.738,67.74100000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1939,572.151,201.29,217.129,122.824,87.861,66.71700000000001,7.8,7.8,29.82,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,151.836,Dropout
1940,868.476,96.774,144.922,114.00800000000002,95.919,130.39,10.4,133.86100000000002,152.803,135.856,112.71499999999999,120.45099999999998,110.23899999999999,126.208,128.949,102.71199999999999,120.68800000000002,10.4,113.849,108.222,129.919,10.4,10.4,10.4,10.4,10.4,54.142,77.684,10.4,220.482,Fail
1941,3257.7900000000004,191.584,178.186,204.16500000000002,136.891,283.584,10.4,266.267,278.057,274.027,229.639,453.119,300.707,222.96099999999998,191.219,190.554,156.603,10.4,306.279,210.222,222.81199999999998,181.172,179.091,183.477,194.68099999999998,10.4,236.31699999999998,104.092,303.818,412.55499999999995,Pass
1942,1600.164,83.512,66.06,435.099,99.621,274.526,10.4,254.925,53.099,10.4,10.4,47.309,10.4,10.4,39.101,10.4,10.4,10.4,110.143,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,155.487,Dropout
1943,49.421,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1944,73.88,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,Dropout
1945,665.734,104.161,111.50399999999999,79.041,81.33,55.84199999999999,10.4,68.422,34.412,51.396,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,40.256,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,146.241,Fail
1946,995.146,123.78099999999998,126.52199999999999,142.868,89.99,10.4,10.4,136.52599999999998,137.777,126.959,136.65,0.15899999999999892,82.553,65.399,37.115,83.137,10.4,10.4,125.446,80.23700000000001,98.82300000000001,70.674,38.517,35.492000000000004,10.4,10.4,82.934,46.909000000000006,44.842,309.041,Pass
1947,329.523,115.41,7.8,7.8,54.516999999999996,57.492000000000004,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,113.519,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Dropout
1948,61.698,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Dropout
1949,428.84400000000005,87.382,78.41,56.992000000000004,84.479,65.94200000000001,10.4,10.4,68.64599999999999,46.60900000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,140.842,Fail
1950,998.1239999999999,242.334,200.534,203.219,109.172,-32.608000000000004,7.8,7.8,28.209,7.8,7.8,49.534,7.8,7.8,33.489000000000004,7.8,7.8,7.8,222.40699999999998,3.1500000000000004,7.8,7.8,7.8,26.241999999999997,25.791999999999998,7.8,36.74199999999999,7.8,35.692,183.611,Pass
1951,497.79599999999994,60.48400000000001,157.152,73.97999999999999,79.37599999999999,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,109.39200000000001,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,143.267,Dropout
1952,1529.309,121.055,59.084,130.64499999999998,78.417,117.48400000000001,7.8,-19.220000000000002,117.02499999999999,78.57100000000001,87.526,48.958999999999996,153.21699999999998,82.157,121.76999999999998,7.8,50.483999999999995,7.8,208.87499999999997,59.149,116.677,46.099000000000004,81.736,71.925,27.354999999999997,7.8,74.478,7.8,51.497,198.966,Pass
1953,2413.929,293.59400000000005,326.029,252.494,138.663,235.08299999999997,7.8,228.327,351.74600000000004,270.64700000000005,304.829,302.73199999999997,210.884,171.74699999999999,168.95499999999998,180.213,145.909,7.8,217.53500000000003,163.70399999999998,220.94,146.442,144.333,141.599,155.353,7.8,149.702,128.402,168.89999999999998,232.445,Pass
1954,170.85200000000003,59.458999999999996,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,104.843,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,Dropout
