code_student;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
971;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973;117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
977;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
978;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
979;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
981;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
982;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
986;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1001;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1005;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1006;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1009;121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1012;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1013;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1014;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1017;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1018;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1019;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1020;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1021;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1022;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1023;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1024;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1026;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1027;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1029;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1030;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1032;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1034;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1035;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1037;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1038;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1043;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1044;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1045;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1046;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1047;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1049;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1050;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1051;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1052;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1053;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1054;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1055;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1057;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1060;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1061;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1064;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1065;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1066;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1067;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1068;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1069;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1070;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1071;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1072;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1073;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1074;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1076;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1077;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1079;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1080;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1081;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1082;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1083;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1085;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1086;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1087;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1089;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1090;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1091;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1092;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1093;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1094;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1095;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1097;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1098;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1099;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1100;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1101;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1104;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1105;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1106;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1107;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1108;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1109;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1111;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1112;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1113;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1114;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1115;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1116;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1120;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1121;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1122;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1123;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1126;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1127;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1129;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1130;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1131;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1132;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1134;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1135;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1137;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1138;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1140;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1141;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1142;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1145;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1146;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1147;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1148;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1149;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1151;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1152;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1153;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1155;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1156;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1157;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1159;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1160;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1162;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1163;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1165;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1166;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1168;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1171;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1173;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1175;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1177;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1178;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1179;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1183;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1184;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1185;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1186;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1188;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1189;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1194;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1196;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1197;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1198;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1199;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1201;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1203;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1204;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1205;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1206;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1207;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1208;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1209;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1210;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1211;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1212;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1213;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214;128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1215;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1223;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1224;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1227;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1229;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1231;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1232;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1233;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1234;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1235;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1237;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1238;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1239;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1240;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1241;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1242;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1243;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1245;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1247;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1250;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1251;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1254;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1255;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1257;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1258;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1259;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1261;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1262;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1263;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1264;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1265;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1266;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1267;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1268;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1269;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1270;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1272;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1273;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1274;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1275;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1276;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1277;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1278;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1279;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1280;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1281;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1282;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1284;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1285;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1286;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1287;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1288;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1289;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1290;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1291;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1292;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1295;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1296;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1298;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1299;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1300;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1302;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1303;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1304;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1306;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1307;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1308;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1309;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1310;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1311;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1312;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1314;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1315;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1316;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1317;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1318;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1319;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1320;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1321;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1322;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1324;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1325;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1326;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1327;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1328;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1329;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1330;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1331;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1332;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1333;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1334;99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1335;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1336;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1338;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1339;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1341;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1344;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1345;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1347;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1348;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1349;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1350;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1351;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1352;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1353;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1354;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1356;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1357;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1359;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1360;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1361;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1362;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1365;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1366;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1367;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1368;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1369;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1370;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1371;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1372;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1373;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1374;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1375;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1376;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1378;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1380;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1381;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1383;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1384;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1385;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1386;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1387;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1388;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1391;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1392;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1393;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1394;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1397;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1399;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1402;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1403;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1405;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1407;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1409;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1410;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1411;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1412;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1413;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1414;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1416;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1417;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1419;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1420;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1421;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1423;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1426;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1427;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1428;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1429;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1430;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1431;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1432;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1433;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1436;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1437;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1439;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1440;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1441;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1442;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1443;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1444;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1445;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1446;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1447;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1449;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1452;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1454;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1456;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1458;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1459;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1460;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1461;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1462;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1463;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1464;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1465;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1466;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1467;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1469;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1470;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1471;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1472;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1473;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1474;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1475;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
