code_etudiant;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
756;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
757;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
758;6620.921;20.601;20.437;20.109;19.125;19.125;19.125;19.125;19.125;19.781;19.453;19.945;20.109;20.437;19.781;19.617;19.125;19.125;20.929;19.125;19.289;19.289;21.257;19.289;19.453;19.125;19.453;19.945;20.437;20.437
759;71.201;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
760;766.619;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.992;25.5;25.5;25.5;25.5;26.648;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
761;349.61;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
762;272.19000000000005;26.976;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.828;26.484;25.828;26.156;25.664;25.5;25.5;27.14;25.5;25.5;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.828;25.5
763;207.69299999999998;19.453;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.453;19.125;19.125;19.125;19.125;21.257;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125
764;386.136;26.484;25.828;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.828;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5
765;1104.409;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.617;19.617;19.125;19.453;19.289;19.125;19.125;19.125;20.273;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.781
766;34.44;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
767;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
768;126.643;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
769;657.442;26.32;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
770;163.53300000000002;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
771;890.9000000000001;25.5;25.5;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.828;25.5;25.5;25.5;25.5;25.5;29.6;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
772;440.497;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.5;25.828;25.5;25.5;25.5;25.5;25.5;27.468;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992
773;444.416;19.945;19.289;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
774;43.231;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
775;1026.7720000000002;19.781;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.125;19.125;19.453;19.781;19.289;19.289;19.125;19.125;20.273;19.125;19.125;19.289;20.765;19.125;19.125;19.125;19.125;19.125;20.437;20.273
776;232.28200000000004;19.781;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
777;447.78000000000003;19.289;19.289;19.781;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
778;637.904;26.156;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
779;1244.92;25.828;25.828;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.5;25.5;25.5;25.5;29.6;25.5;25.5;25.5;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5
780;646.142;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.992;25.664;25.5;25.828;25.5;25.5;26.648;25.5;25.5;25.664;26.812;25.5;25.5;25.5;25.5;25.5;25.5;26.32
781;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
782;494.33500000000004;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5
783;261.36800000000005;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
784;82.212;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
785;35.407000000000004;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
786;965.073;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.453;19.453;19.125;19.289;19.125;19.125;25.849;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.289
787;62.042;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
788;723.146;25.664;25.828;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.828;25.5;25.5;25.664;25.5;25.5;26.648;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.664;25.664
789;164.28500000000003;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.664;25.828;25.828;25.5;25.828;25.5;25.5;28.288;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828
790;1010.535;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.781;19.289;19.125;19.289;19.125;19.125;21.421;19.125;19.125;19.289;20.273;19.125;19.125;19.125;19.125;19.125;19.125;19.125
791;1861.602;19.617;19.453;19.617;19.125;19.125;19.125;19.125;19.125;19.781;19.289;19.617;19.781;19.453;19.289;19.125;19.125;19.125;19.781;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
792;352.92400000000004;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5
793;376.844;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
794;460.578;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
795;1269.585;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;29.764;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
796;1236.149;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
797;1687.07;25.992;25.664;26.156;25.5;25.5;25.5;25.5;25.5;25.664;25.5;26.484;25.992;25.828;25.5;25.5;25.5;25.5;31.076;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
798;386.25;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
799;921.0500000000001;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.992;25.5;25.5;25.828;25.664;25.5;26.976;25.5;25.5;25.828;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.828
800;466.05899999999997;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.828;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.992
801;1288.953;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.288;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
802;1487.4190000000003;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.781;19.617;19.125;19.125;19.125;19.125;19.125;22.076999999999998;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289
803;48.021;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
804;412.778;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5
805;138.88100000000003;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
806;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
807;924.267;20.765;19.453;19.289;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;27.161;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289
808;55.559;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
809;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
810;563.508;19.125;19.125;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.945;19.125;19.125;19.125;19.125;19.125;19.125;19.125;20.765;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
811;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
812;368.759;19.289;19.453;19.453;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
813;1286.7959999999998;25.992;25.828;26.32;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;28.451999999999998;25.5;25.5;25.664;26.484;25.5;25.664;25.5;25.5;25.5;25.5;26.648
814;361.151;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
815;170.401;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
816;28.48;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
817;244.62400000000002;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.664;25.5;25.5;28.451999999999998;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5
818;255.96000000000004;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;27.304;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5
819;392.10999999999996;19.781;19.453;19.453;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.289;19.617;19.453;19.125;19.125;19.125;19.125;22.897;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
820;711.5290000000001;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.781;19.617;19.289;19.125;19.289;19.125;19.125;22.733;19.125;19.125;19.453;20.273;19.125;19.125;19.125;19.125;19.125;19.289;19.945
821;498.98;19.781;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;24.045;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
822;185.212;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
823;40.400000000000006;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
824;503.65999999999997;19.945;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;22.076999999999998;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.945;19.125
825;455.25800000000004;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
826;132.987;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
827;109.86500000000001;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
828;753.7070000000001;20.437;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.289;19.781;19.289;19.125;19.125;19.125;19.125;20.273;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.125
829;298.897;19.781;19.617;19.945;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
830;370.102;26.976;25.992;26.648;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;29.764;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664
831;693.039;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.124;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.664;25.5
832;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
833;793.323;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
834;993.0830000000001;26.32;25.828;25.992;25.5;25.5;25.5;25.5;25.5;26.156;25.664;25.828;26.32;26.156;25.5;26.156;25.5;25.5;31.076;25.5;25.828;25.992;27.632;25.5;25.5;25.5;25.5;25.828;25.5;28.451999999999998
835;177.483;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
836;210.83300000000003;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
837;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
838;40.463;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
839;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
840;287.535;25.992;25.664;25.992;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
841;2147.3900000000003;25.664;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.992;25.828;25.5;25.5;25.5;25.5;28.78;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
842;10416.879;25.664;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.992;25.828;26.156;25.5;26.156;25.5;25.5;58.464;25.5;25.5;25.828;26.976;25.5;25.5;25.5;25.5;25.5;25.5;27.14
843;757.1030000000001;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.453;19.289;19.125;19.125;19.125;19.125;20.765;19.125;19.125;19.289;20.109;19.125;19.125;19.125;19.125;19.125;19.125;19.453
844;239.219;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
845;26.648;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
846;192.35000000000002;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
847;165.71700000000004;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
848;184.985;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5
849;3118.765;21.257;19.945;20.109;19.125;19.125;19.125;19.125;19.125;19.453;19.781;19.289;19.945;19.617;19.125;19.453;19.289;19.125;28.637;19.125;19.125;19.617;21.093;19.125;19.125;19.125;19.125;19.125;19.125;21.421
850;273.03100000000006;25.828;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;38.128;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
851;1191.297;19.125;19.289;19.617;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.289;19.453;19.125;19.125;19.617;19.125;19.125;21.257;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.945;19.125
852;298.119;25.664;25.664;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.288;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
853;56.972;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
854;1438.74;20.273;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
855;1146.183;19.289;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.289;20.109;19.617;19.289;19.453;19.125;19.125;23.061;19.125;19.289;19.617;21.257;19.453;19.289;19.125;19.125;19.453;19.289;20.929
856;925.074;25.992;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.828;25.664;25.5;25.5;25.5;25.5;25.5;28.288;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
857;700.3600000000001;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
858;197.619;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
859;52.379000000000005;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
860;475.594;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.124;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5
861;6891.643;19.617;19.289;19.617;19.125;19.125;19.125;19.125;19.125;19.453;19.453;19.289;19.453;19.289;19.125;19.453;19.125;19.125;21.093;19.125;19.125;19.289;19.453;19.125;19.125;19.125;19.125;19.125;19.289;19.617
862;653.172;25.664;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
863;162.65200000000002;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5
864;47.707;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
865;91.46199999999999;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
866;1325.598;25.992;25.992;25.664;25.5;25.5;25.5;25.5;25.5;25.664;25.5;26.32;25.664;25.828;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.828;26.32;25.992;25.664;25.5;25.5;25.5;25.5;25.992
867;267.15200000000004;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;26.32;25.664;25.5;25.5;25.664;25.5;28.451999999999998;25.5;25.5;25.828;26.648;25.5;25.5;25.5;25.664;25.5;25.5;26.156
