code_etudiant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,result,type
1426,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
1427,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1428,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Pass,app
1429,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Pass,app
1430,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1431,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Mediocre,Mediocre,Moyen,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Pass,test
1432,Mediocre,Moyen,TBien,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1433,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,TBien,Moyen,Moyen,TBien,Moyen,TBien,TBien,TBien,Moyen,Moyen,TBien,Moyen,TBien,TBien,Pass,app
1434,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1435,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
1436,TBien,Moyen,Moyen,TBien,Moyen,TBien,Mediocre,Moyen,TBien,TBien,Mediocre,Moyen,Moyen,TBien,TBien,TBien,Mediocre,Mediocre,TBien,TBien,TBien,TBien,Mediocre,TBien,Moyen,Mediocre,TBien,TBien,TBien,TBien,Pass,app
1437,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1438,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1439,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Pass,app
1440,TBien,TBien,TBien,TBien,Moyen,TBien,Mediocre,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,Mediocre,TBien,Moyen,TBien,TBien,TBien,Moyen,Moyen,Mediocre,Moyen,TBien,TBien,TBien,Pass,app
1441,Moyen,TBien,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Pass,test
1442,Moyen,TBien,TBien,TBien,Moyen,TBien,Mediocre,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,Mediocre,Moyen,TBien,TBien,Moyen,TBien,TBien,TBien,Mediocre,TBien,TBien,TBien,TBien,Pass,app
1443,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
1444,TBien,TBien,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Pass,app
1445,Mediocre,Mediocre,Mediocre,TBien,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1446,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,TBien,Moyen,Moyen,Moyen,TBien,Mediocre,TBien,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,TBien,Pass,app
1447,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,TBien,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Pass,app
1448,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,TBien,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Dropout,app
1449,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
1450,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1451,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,test
1452,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Mediocre,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,TBien,Pass,app
1453,Faible,Faible,Faible,Faible,Faible,Faible,Mediocre,Faible,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1454,Moyen,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Pass,app
1455,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1456,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,TBien,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,TBien,Moyen,Moyen,Mediocre,TBien,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
1457,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1458,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Pass,app
1459,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1460,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1461,TBien,TBien,TBien,TBien,Moyen,TBien,Mediocre,Moyen,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,Moyen,Mediocre,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,TBien,Moyen,TBien,TBien,Pass,app
1462,TBien,Mediocre,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,Moyen,TBien,TBien,Moyen,TBien,Moyen,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,Pass,app
1463,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1464,TBien,TBien,TBien,Moyen,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Pass,app
1465,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
1466,Moyen,Mediocre,Mediocre,TBien,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
1467,Moyen,TBien,TBien,TBien,Moyen,Mediocre,TBien,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Pass,app
1468,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1469,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,test
1470,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1471,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1472,Moyen,Moyen,Mediocre,Moyen,Mediocre,TBien,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,TBien,Moyen,Moyen,Mediocre,Mediocre,TBien,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Pass,app
1473,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Pass,app
1474,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,TBien,Moyen,TBien,TBien,Moyen,TBien,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,TBien,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,TBien,Pass,test
1475,Moyen,Moyen,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,Pass,app
1476,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Pass,app
1477,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Pass,app
1478,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
1479,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1480,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
1481,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,TBien,Pass,app
1482,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Mediocre,TBien,Moyen,TBien,TBien,Moyen,TBien,Moyen,TBien,TBien,Moyen,Mediocre,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Mediocre,Moyen,Moyen,TBien,TBien,Pass,app
1483,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Pass,app
1484,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Pass,test
1485,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,test
1486,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Pass,app
1487,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,Moyen,Mediocre,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Pass,app
1488,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
1489,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,TBien,TBien,Moyen,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,Pass,app
1490,Mediocre,Moyen,TBien,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
1491,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,TBien,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Dropout,app
1492,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,TBien,Mediocre,Mediocre,TBien,Mediocre,Mediocre,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,TBien,Pass,app
1493,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Pass,test
1494,Moyen,Mediocre,Moyen,Moyen,Moyen,TBien,Mediocre,TBien,Moyen,TBien,TBien,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,TBien,TBien,Moyen,Moyen,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Pass,app
1495,Moyen,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
1496,TBien,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
1497,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,TBien,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,TBien,Pass,app
1498,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Pass,app
1499,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1500,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1501,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
1502,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,TBien,Mediocre,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,Moyen,TBien,Pass,app
1503,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1504,Moyen,Moyen,Moyen,TBien,TBien,TBien,Mediocre,TBien,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,Mediocre,Mediocre,Mediocre,TBien,Moyen,TBien,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,TBien,Pass,app
1505,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1506,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1507,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
1508,Moyen,Moyen,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
